user_id,region,country,subscription_plan,months_subscribed,usage_frequency,feature_adoption,failed_payments,support_tickets,last_active_days_ago,prompt_volume,api_or_app,renewal_behavior
NMC004627,North America,United States,Business,7,27,10,0,3,3,4793,App,Renewed
NMC004628,North America,Mexico,Pro,21,14,8,1,0,17,180,App,Skipped
NMC004629,North America,United States,Business,6,21,10,0,3,4,5661,API,Renewed
NMC004630,North America,United States,Business,34,24,7,0,1,5,3506,API,Renewed
NMC004631,Latin America,Brazil,Pro,17,21,8,0,2,2,1202,App,Renewed
NMC004632,Latin America,Peru,Pro,8,21,6,0,1,3,1198,App,Renewed
NMC004633,Africa,Kenya,Business,48,19,7,0,0,15,5566,API,Skipped
NMC004634,North America,Canada,Pro,24,16,9,0,0,2,1690,App,Renewed
NMC004635,Africa,Kenya,Business,43,15,10,0,7,10,3946,API,Renewed
NMC004636,Africa,Kenya,Free,13,0,1,0,2,101,83,App,Skipped
NMC004637,Africa,South Africa,Pro,46,15,5,0,0,20,1418,API,Renewed
NMC004638,Europe,Italy,Pro,12,12,6,0,2,9,1093,API,Renewed
NMC004639,Europe,Italy,Pro,20,21,8,1,0,2,2781,API,Downgraded
NMC004640,Asia,India,Pro,10,12,7,1,1,6,979,API,Renewed
NMC004641,Europe,Germany,Free,5,6,5,0,0,18,94,App,Renewed
NMC004642,Africa,Nigeria,Business,18,28,8,0,3,1,2549,API,Renewed
NMC004643,Africa,South Africa,Pro,5,25,6,0,2,5,1267,API,Renewed
NMC004644,North America,Mexico,Pro,10,23,8,0,1,4,1398,API,Downgraded
NMC004645,Africa,Uganda,Business,10,16,8,1,1,7,3051,API,Renewed
NMC004646,Asia,Indonesia,Free,5,11,3,0,0,17,192,App,Renewed
NMC004647,Europe,Spain,Business,12,21,10,0,3,2,3307,API,Renewed
NMC004648,Africa,Morocco,Pro,20,30,8,0,1,3,1640,App,Renewed
NMC004649,Europe,Sweden,Pro,23,22,10,0,2,2,1099,API,Renewed
NMC004650,Europe,Spain,Business,16,30,9,0,1,0,3650,App,Renewed
NMC004651,Africa,Côte d’Ivoire,Business,4,21,4,0,2,2,2476,API,Renewed
NMC004652,Africa,Côte d’Ivoire,Free,9,0,5,0,2,87,98,App,Downgraded
NMC004653,North America,United States,Business,17,17,3,0,1,3,1867,App,Downgraded
NMC004654,Africa,Nigeria,Free,14,18,6,0,4,4,316,API,Skipped
NMC004655,Africa,Nigeria,Free,6,9,2,0,1,19,179,App,Skipped
NMC004656,North America,United States,Free,17,13,3,0,3,8,91,App,Downgraded
NMC004657,Europe,Sweden,Pro,31,18,6,0,1,3,897,App,Renewed
NMC004658,Europe,United Kingdom,Pro,4,11,10,1,4,29,1161,API,Renewed
NMC004659,Africa,Ghana,Business,30,23,9,0,4,1,5239,API,Downgraded
NMC004660,Europe,Spain,Business,25,23,10,1,3,4,5234,API,Renewed
NMC004661,Africa,Ghana,Free,9,7,4,0,1,19,156,App,Skipped
NMC004662,Europe,Italy,Pro,47,21,9,0,1,1,1705,API,Renewed
NMC004663,Africa,Nigeria,Pro,17,20,7,1,0,1,950,App,Skipped
NMC004664,Asia,United Arab Emirates,Business,22,23,7,1,1,1,3733,API,Renewed
NMC004665,North America,United States,Pro,9,24,8,0,1,5,1488,App,Renewed
NMC004666,Africa,Nigeria,Pro,13,30,8,0,1,1,1444,App,Renewed
NMC004667,Europe,United Kingdom,Pro,7,16,7,0,2,17,1106,App,Renewed
NMC004668,Europe,Netherlands,Pro,4,19,7,0,1,10,1945,API,Renewed
NMC004669,Africa,Ghana,Business,29,21,5,0,2,7,1989,App,Renewed
NMC004670,Africa,Uganda,Business,12,24,6,2,1,8,3426,API,Downgraded
NMC004671,Europe,Netherlands,Business,17,19,10,0,3,5,5311,API,Renewed
NMC004672,Africa,Rwanda,Free,11,9,3,0,2,8,36,App,Downgraded
NMC004673,Asia,Indonesia,Pro,4,22,6,0,0,4,1891,API,Skipped
NMC004674,North America,United States,Pro,13,20,10,0,2,4,1710,API,Skipped
NMC004675,Oceania,Australia,Pro,48,16,10,0,0,6,1852,App,Renewed
NMC004676,Africa,Rwanda,Business,30,28,9,0,3,1,3928,App,Renewed
NMC004677,Europe,United Kingdom,Business,22,22,5,0,0,8,1276,App,Renewed
NMC004678,Asia,Philippines,Free,3,2,5,0,0,38,131,API,Skipped
NMC004679,Oceania,Australia,Pro,11,20,7,0,2,4,1806,API,Downgraded
NMC004680,Africa,Egypt,Pro,43,12,8,1,2,20,1057,App,Downgraded
NMC004681,Africa,Kenya,Free,5,13,3,0,2,19,124,App,Renewed
NMC004682,North America,United States,Business,19,21,8,0,3,10,2398,App,Renewed
NMC004683,North America,Mexico,Business,19,20,8,0,4,6,3653,API,Renewed
NMC004684,North America,United States,Pro,27,17,8,0,1,6,876,App,Skipped
NMC004685,Africa,Côte d’Ivoire,Pro,28,17,4,0,2,9,1010,API,Renewed
NMC004686,Asia,Singapore,Pro,14,22,7,1,2,4,2276,API,Renewed
NMC004687,Africa,Senegal,Pro,15,19,9,1,1,5,1438,API,Skipped
NMC004688,Africa,Rwanda,Business,10,15,8,0,4,9,3782,App,Renewed
NMC004689,Asia,Indonesia,Business,47,16,7,1,2,5,2209,App,Renewed
NMC004690,North America,United States,Business,9,23,9,0,1,6,3122,API,Renewed
NMC004691,Africa,Nigeria,Pro,5,12,3,0,0,17,417,App,Downgraded
NMC004692,Asia,India,Business,26,11,9,1,2,34,2001,App,Renewed
NMC004693,Latin America,Chile,Free,19,13,4,0,1,7,255,App,Renewed
NMC004694,Africa,Nigeria,Free,4,13,5,0,1,7,170,App,Renewed
NMC004695,Europe,Italy,Pro,3,28,5,1,0,3,1913,App,Downgraded
NMC004696,Europe,France,Pro,15,18,8,0,0,2,1013,App,Renewed
NMC004697,North America,United States,Business,24,26,9,0,4,3,6920,API,Renewed
NMC004698,Europe,Germany,Business,44,22,6,0,3,2,5169,API,Skipped
NMC004699,Africa,Senegal,Business,24,30,9,1,2,1,7917,API,Renewed
NMC004700,Latin America,Brazil,Pro,10,24,6,2,1,3,1552,API,Skipped
NMC004701,North America,United States,Business,27,17,8,0,5,11,3039,API,Renewed
NMC004702,Africa,Côte d’Ivoire,Free,14,8,4,0,0,13,99,App,Skipped
NMC004703,Latin America,Colombia,Business,46,30,9,0,1,1,6639,App,Skipped
NMC004704,Europe,France,Free,13,1,5,0,1,47,127,App,Skipped
NMC004705,Europe,Germany,Pro,13,21,6,0,0,0,1111,App,Skipped
NMC004706,Europe,France,Free,9,7,9,0,1,13,229,App,Skipped
NMC004707,Asia,Philippines,Business,11,21,7,0,2,4,3126,App,Renewed
NMC004708,North America,United States,Pro,42,19,5,0,0,6,1810,API,Skipped
NMC004709,Oceania,Australia,Pro,17,23,5,1,1,4,1378,App,Renewed
NMC004710,North America,Mexico,Free,5,7,6,0,0,7,256,API,Skipped
NMC004711,Africa,Côte d’Ivoire,Free,2,9,5,0,3,14,254,App,Skipped
NMC004712,North America,United States,Business,20,19,10,1,2,7,3975,App,Renewed
NMC004713,Europe,Germany,Free,2,1,4,0,1,44,73,App,Downgraded
NMC004714,North America,United States,Pro,14,25,10,1,0,1,2155,App,Downgraded
NMC004715,Asia,Indonesia,Pro,12,26,7,0,1,0,2763,API,Renewed
NMC004716,Africa,Egypt,Pro,20,29,7,2,0,2,1789,API,Skipped
NMC004717,Asia,Indonesia,Business,48,27,7,0,2,3,3302,App,Renewed
NMC004718,Europe,Spain,Free,2,13,7,0,1,3,203,App,Renewed
NMC004719,Africa,Ghana,Free,3,20,5,0,2,1,371,App,Renewed
NMC004720,Africa,Botswana,Business,48,14,8,0,3,4,3993,API,Renewed
NMC004721,Europe,Netherlands,Pro,26,25,7,1,2,4,1647,App,Renewed
NMC004722,Africa,Côte d’Ivoire,Pro,4,25,5,0,3,2,1512,App,Renewed
NMC004723,Asia,Singapore,Pro,43,12,8,0,0,19,1155,App,Renewed
NMC004724,Africa,Ghana,Free,6,7,5,0,0,10,206,App,Skipped
NMC004725,Africa,Egypt,Business,47,10,9,0,2,37,1396,App,Renewed
NMC004726,Asia,India,Free,6,17,9,0,1,10,298,App,Skipped
NMC004727,Europe,Sweden,Pro,43,26,6,0,0,6,1796,API,Downgraded
NMC004728,North America,Canada,Pro,20,20,6,0,0,4,1068,App,Renewed
NMC004729,Africa,Côte d’Ivoire,Pro,42,22,6,1,0,3,328,API,Renewed
NMC004730,North America,Canada,Business,29,10,8,0,1,17,2969,API,Renewed
NMC004731,Asia,Singapore,Pro,11,10,3,1,0,31,609,App,Downgraded
NMC004732,Africa,Ghana,Pro,19,27,5,1,3,2,1240,App,Renewed
NMC004733,North America,United States,Pro,32,26,9,0,0,5,2007,App,Renewed
NMC004734,Africa,Uganda,Free,22,10,4,0,1,18,157,App,Renewed
NMC004735,Africa,Kenya,Pro,33,23,6,0,1,3,1491,App,Downgraded
NMC004736,Africa,Tanzania,Free,12,5,4,0,2,20,138,App,Downgraded
NMC004737,Africa,Rwanda,Pro,23,25,6,0,1,2,2251,API,Downgraded
NMC004738,North America,Canada,Free,10,11,5,0,2,29,283,App,Skipped
NMC004739,Africa,Rwanda,Pro,48,25,7,0,0,1,1720,App,Renewed
NMC004740,Africa,Tanzania,Free,8,6,5,0,2,43,126,API,Renewed
NMC004741,Africa,Tanzania,Pro,39,17,8,1,2,8,2093,App,Downgraded
NMC004742,Africa,Morocco,Pro,19,15,8,2,0,14,1195,App,Skipped
NMC004743,Asia,Japan,Pro,31,14,7,0,1,25,1602,API,Renewed
NMC004744,Asia,Singapore,Business,33,26,8,0,0,1,4476,API,Renewed
NMC004745,Asia,Singapore,Business,31,25,8,0,3,2,7199,API,Renewed
NMC004746,Asia,Indonesia,Pro,48,15,6,0,0,11,1096,App,Skipped
NMC004747,North America,Canada,Free,32,15,3,0,0,23,149,App,Skipped
NMC004748,Africa,Ghana,Pro,7,10,5,0,1,6,865,API,Downgraded
NMC004749,Africa,Côte d’Ivoire,Business,28,18,7,1,5,26,2398,API,Renewed
NMC004750,Asia,Singapore,Free,3,12,9,0,2,1,265,App,Renewed
NMC004751,Africa,Ghana,Pro,33,14,10,2,1,18,1443,API,Skipped
NMC004752,North America,United States,Free,8,16,3,0,3,7,203,App,Skipped
NMC004753,Africa,Rwanda,Pro,42,9,8,0,2,18,898,App,Renewed
NMC004754,Africa,Nigeria,Business,48,26,6,0,1,6,3146,App,Renewed
NMC004755,North America,United States,Pro,13,23,6,0,2,5,1365,API,Renewed
NMC004756,North America,Mexico,Pro,6,20,8,0,2,3,1885,App,Downgraded
NMC004757,Europe,Germany,Pro,12,19,7,0,0,8,1240,App,Renewed
NMC004758,North America,United States,Business,11,26,7,0,4,3,4028,API,Downgraded
NMC004759,Asia,Philippines,Business,31,16,9,0,4,11,1295,App,Renewed
NMC004760,North America,Canada,Business,13,17,4,0,4,5,2992,API,Renewed
NMC004761,Africa,Nigeria,Business,13,19,6,0,0,1,1620,App,Skipped
NMC004762,Africa,Tanzania,Pro,9,8,7,0,1,24,412,App,Renewed
NMC004763,Africa,South Africa,Business,48,22,9,0,3,4,5711,API,Renewed
NMC004764,Asia,Japan,Pro,24,28,4,0,2,2,1785,App,Renewed
NMC004765,North America,United States,Pro,21,15,10,1,1,15,1063,API,Downgraded
NMC004766,Asia,Singapore,Free,3,10,5,0,1,18,312,API,Skipped
NMC004767,Africa,South Africa,Free,24,14,6,0,2,6,322,App,Downgraded
NMC004768,Asia,Singapore,Free,4,6,5,0,2,28,157,App,Skipped
NMC004769,Latin America,Argentina,Free,20,11,5,0,3,30,150,App,Renewed
NMC004770,Asia,Philippines,Business,38,25,9,0,1,5,6833,API,Renewed
NMC004771,Asia,Japan,Pro,21,19,6,0,0,4,1269,App,Renewed
NMC004772,Europe,Germany,Free,13,17,3,0,2,22,189,App,Skipped
NMC004773,North America,United States,Free,5,12,4,0,2,16,140,App,Skipped
NMC004774,Africa,Ghana,Pro,13,22,8,1,3,2,870,API,Skipped
NMC004775,Europe,France,Business,48,30,8,0,2,1,4939,API,Renewed
NMC004776,North America,Canada,Pro,17,17,10,0,1,16,1509,App,Skipped
NMC004777,North America,United States,Pro,5,22,6,0,3,5,1696,App,Downgraded
NMC004778,Europe,Netherlands,Pro,18,27,9,0,2,2,1778,App,Renewed
NMC004779,Africa,Senegal,Free,12,15,6,0,2,12,171,App,Renewed
NMC004780,Asia,Philippines,Business,11,22,8,0,2,3,2974,App,Renewed
NMC004781,Asia,Philippines,Pro,13,14,6,0,1,8,1223,API,Renewed
NMC004782,Africa,Kenya,Pro,11,24,6,0,1,2,1143,App,Renewed
NMC004783,Africa,Ghana,Free,5,14,4,0,1,8,86,App,Skipped
NMC004784,North America,United States,Free,3,8,3,0,1,36,101,API,Renewed
NMC004785,North America,United States,Free,4,16,4,0,3,19,246,App,Skipped
NMC004786,North America,United States,Pro,19,20,9,0,0,8,1343,App,Renewed
NMC004787,Europe,United Kingdom,Free,15,9,3,0,1,27,151,App,Downgraded
NMC004788,Asia,India,Pro,19,20,7,0,1,2,1334,API,Renewed
NMC004789,North America,Canada,Pro,12,28,8,1,2,1,1253,App,Renewed
NMC004790,Latin America,Brazil,Free,10,15,4,0,3,13,179,App,Skipped
NMC004791,Europe,France,Business,22,24,9,0,2,3,4960,API,Renewed
NMC004792,Africa,Nigeria,Business,39,16,9,0,1,33,3725,API,Downgraded
NMC004793,Africa,Kenya,Business,48,27,5,1,3,1,4602,API,Renewed
NMC004794,North America,United States,Free,4,13,5,0,1,15,263,App,Skipped
NMC004795,Europe,France,Free,10,15,3,0,2,45,210,App,Renewed
NMC004796,North America,United States,Pro,21,26,10,0,1,2,1640,API,Renewed
NMC004797,Asia,Philippines,Free,7,14,2,0,1,9,218,App,Downgraded
NMC004798,Africa,Morocco,Pro,10,15,7,1,1,13,1387,App,Renewed
NMC004799,Latin America,Brazil,Pro,17,14,7,1,1,20,1754,API,Renewed
NMC004800,North America,United States,Pro,26,25,6,0,2,3,1501,API,Skipped
NMC004801,Africa,Tanzania,Free,2,10,4,0,1,17,200,App,Downgraded
NMC004802,Africa,Nigeria,Business,41,30,9,0,2,2,3855,API,Downgraded
NMC004803,North America,Canada,Pro,17,20,8,0,1,2,2328,API,Renewed
NMC004804,Asia,Japan,Pro,23,29,6,0,0,0,1738,App,Renewed
NMC004805,North America,United States,Business,13,22,9,0,7,4,6451,App,Renewed
NMC004806,Asia,Indonesia,Free,14,21,3,0,0,4,263,API,Skipped
NMC004807,Latin America,Peru,Free,9,8,4,0,0,37,128,App,Skipped
NMC004808,Oceania,Australia,Pro,15,18,7,0,4,12,913,App,Renewed
NMC004809,North America,United States,Pro,6,24,7,0,1,3,1218,App,Renewed
NMC004810,Europe,Sweden,Pro,12,23,6,1,0,2,832,App,Downgraded
NMC004811,Europe,United Kingdom,Business,14,30,8,0,3,1,5157,App,Renewed
NMC004812,North America,United States,Pro,8,19,6,0,1,10,858,App,Renewed
NMC004813,Oceania,New Zealand,Pro,12,22,7,0,1,8,1706,App,Skipped
NMC004814,Asia,Japan,Free,1,8,6,0,1,19,153,API,Renewed
NMC004815,North America,Canada,Free,5,10,3,0,1,29,117,App,Skipped
NMC004816,North America,Canada,Free,12,12,6,0,2,12,114,App,Renewed
NMC004817,Oceania,Australia,Free,7,11,1,0,0,21,143,API,Downgraded
NMC004818,Africa,Nigeria,Free,9,10,1,0,1,16,190,API,Downgraded
NMC004819,Africa,South Africa,Pro,10,18,9,0,2,3,2190,API,Renewed
NMC004820,Africa,Côte d’Ivoire,Pro,48,18,5,1,3,4,1454,App,Renewed
NMC004821,Oceania,New Zealand,Business,21,24,10,0,5,0,6087,App,Renewed
NMC004822,Africa,Tanzania,Pro,48,19,5,1,1,16,1411,App,Renewed
NMC004823,North America,United States,Pro,13,23,10,0,1,6,1881,App,Renewed
NMC004824,Africa,Egypt,Business,11,23,9,0,2,3,4831,API,Downgraded
NMC004825,Europe,Sweden,Business,43,19,8,0,3,4,3939,API,Renewed
NMC004826,North America,Mexico,Free,11,11,5,0,3,21,130,App,Skipped
NMC004827,North America,United States,Free,3,16,8,0,0,27,306,App,Skipped
NMC004828,Europe,United Kingdom,Pro,12,13,8,0,0,6,1248,App,Renewed
NMC004829,Latin America,Peru,Pro,48,24,10,0,3,2,2273,API,Downgraded
NMC004830,Europe,United Kingdom,Pro,34,24,9,0,0,3,1684,API,Renewed
NMC004831,Africa,Kenya,Pro,27,9,5,0,1,9,638,API,Renewed
NMC004832,Africa,Rwanda,Free,3,14,1,0,1,22,168,App,Renewed
NMC004833,Africa,Kenya,Business,11,18,9,1,3,2,3201,API,Renewed
NMC004834,Europe,United Kingdom,Free,3,6,3,0,2,90,55,App,Downgraded
NMC004835,Africa,Ghana,Business,24,30,10,0,3,1,4533,API,Renewed
NMC004836,Europe,Italy,Pro,32,21,8,0,2,1,1350,API,Renewed
NMC004837,Europe,France,Free,4,3,3,0,2,42,111,App,Renewed
NMC004838,Africa,Rwanda,Free,3,9,4,0,1,14,267,API,Skipped
NMC004839,Latin America,Colombia,Free,9,9,3,0,1,3,143,App,Skipped
NMC004840,Africa,Egypt,Free,5,11,3,0,1,19,90,App,Downgraded
NMC004841,North America,Canada,Pro,22,13,7,0,1,7,1616,API,Downgraded
NMC004842,North America,Mexico,Pro,10,23,8,0,3,6,1944,App,Renewed
NMC004843,Oceania,Australia,Pro,12,14,7,0,0,10,894,App,Renewed
NMC004844,Europe,France,Pro,35,17,9,0,4,23,1153,App,Renewed
NMC004845,Europe,Sweden,Pro,48,19,10,1,0,3,1311,App,Renewed
NMC004846,Europe,Germany,Pro,23,22,10,0,3,1,1062,App,Renewed
NMC004847,Africa,Botswana,Pro,36,24,8,0,0,4,889,API,Renewed
NMC004848,Africa,Côte d’Ivoire,Pro,12,18,6,0,3,4,1141,API,Downgraded
NMC004849,Asia,Japan,Free,7,9,1,0,0,16,134,App,Downgraded
NMC004850,Oceania,Australia,Free,3,11,4,0,1,34,61,App,Downgraded
NMC004851,North America,United States,Pro,12,16,8,0,2,6,1679,API,Renewed
NMC004852,North America,United States,Pro,41,21,7,0,1,2,1899,App,Renewed
NMC004853,Africa,Ghana,Business,18,23,7,0,3,0,4201,App,Renewed
NMC004854,North America,United States,Business,24,30,8,0,2,1,5823,API,Renewed
NMC004855,Africa,Ghana,Pro,8,19,5,1,1,14,861,App,Skipped
NMC004856,Africa,South Africa,Pro,11,20,6,0,1,4,1170,App,Skipped
NMC004857,Europe,United Kingdom,Free,3,3,5,0,1,42,129,App,Skipped
NMC004858,Asia,India,Free,10,16,3,0,0,9,156,App,Skipped
NMC004859,North America,United States,Pro,21,17,7,0,0,16,789,App,Renewed
NMC004860,Europe,Spain,Free,17,7,3,0,0,8,178,API,Downgraded
NMC004861,Europe,Sweden,Pro,14,23,7,0,0,6,1175,App,Renewed
NMC004862,North America,United States,Pro,7,19,5,0,0,6,1362,App,Renewed
NMC004863,Africa,Nigeria,Pro,22,23,6,0,0,2,1504,API,Downgraded
NMC004864,Asia,Indonesia,Business,21,26,6,0,3,1,3234,App,Skipped
NMC004865,Africa,South Africa,Pro,9,20,3,0,4,2,1400,App,Downgraded
NMC004866,Europe,Spain,Pro,1,23,7,0,0,1,2384,API,Renewed
NMC004867,Africa,Nigeria,Business,22,24,10,0,2,2,3991,App,Renewed
NMC004868,Africa,Côte d’Ivoire,Free,12,13,4,0,2,21,242,API,Skipped
NMC004869,Africa,Ghana,Business,19,21,8,1,5,3,4508,API,Renewed
NMC004870,Asia,Japan,Pro,35,17,4,0,2,7,954,API,Skipped
NMC004871,Africa,Kenya,Free,11,5,7,0,2,6,259,API,Renewed
NMC004872,Africa,Uganda,Pro,9,16,4,0,0,4,819,API,Renewed
NMC004873,North America,United States,Pro,19,27,8,0,1,0,705,App,Downgraded
NMC004874,Africa,Uganda,Business,13,24,10,1,5,3,4338,API,Downgraded
NMC004875,Africa,Ghana,Free,3,5,3,0,1,41,89,App,Skipped
NMC004876,Africa,Kenya,Pro,20,28,8,1,1,3,1262,App,Renewed
NMC004877,Latin America,Peru,Pro,4,24,7,1,1,3,1555,App,Renewed
NMC004878,North America,United States,Free,10,16,5,0,2,22,185,App,Renewed
NMC004879,North America,Mexico,Free,1,14,3,0,3,7,231,App,Downgraded
NMC004880,Europe,Spain,Pro,26,9,8,0,1,5,1056,App,Renewed
NMC004881,North America,Canada,Pro,14,11,8,2,0,33,1248,API,Renewed
NMC004882,Africa,Tanzania,Pro,26,20,7,0,0,8,1094,App,Renewed
NMC004883,Africa,Côte d’Ivoire,Free,7,3,5,0,4,93,154,App,Skipped
NMC004884,Europe,Netherlands,Pro,48,20,7,0,2,7,1019,App,Renewed
NMC004885,Africa,Botswana,Pro,20,25,6,2,0,2,1686,API,Skipped
NMC004886,North America,United States,Business,42,21,8,0,4,7,3297,App,Renewed
NMC004887,North America,Canada,Free,8,2,3,0,1,25,99,App,Skipped
NMC004888,North America,United States,Pro,25,20,5,0,0,3,744,App,Renewed
NMC004889,Africa,Ghana,Free,4,6,2,0,4,9,60,App,Skipped
NMC004890,Asia,Philippines,Pro,38,24,6,0,1,3,1048,API,Renewed
NMC004891,Africa,Kenya,Pro,16,14,8,0,0,3,710,App,Renewed
NMC004892,North America,United States,Pro,7,15,8,0,0,34,1225,App,Renewed
NMC004893,Africa,Uganda,Free,5,10,6,0,1,13,232,App,Renewed
NMC004894,Africa,Ghana,Pro,30,14,7,0,0,13,1947,API,Skipped
NMC004895,Africa,Ghana,Pro,6,17,7,1,4,10,1177,App,Downgraded
NMC004896,Africa,Morocco,Pro,10,21,6,1,3,3,1220,App,Renewed
NMC004897,North America,United States,Free,7,13,5,0,1,10,118,App,Renewed
NMC004898,Africa,Ghana,Pro,16,16,7,0,0,8,2193,API,Skipped
NMC004899,North America,United States,Pro,21,9,7,0,1,49,991,App,Renewed
NMC004900,North America,United States,Pro,23,25,7,0,0,2,1779,API,Renewed
NMC004901,Asia,Indonesia,Pro,18,26,8,2,1,4,1413,App,Skipped
NMC004902,Africa,Morocco,Free,24,6,4,0,0,18,134,App,Renewed
NMC004903,Asia,Singapore,Free,13,14,4,0,1,16,270,API,Skipped
NMC004904,North America,United States,Free,19,17,3,0,2,9,153,App,Skipped
NMC004905,Africa,Uganda,Pro,14,13,10,1,1,10,1037,App,Renewed
NMC004906,Africa,Côte d’Ivoire,Pro,48,24,8,0,0,1,2462,API,Renewed
NMC004907,Africa,Morocco,Free,27,9,6,0,1,52,180,App,Downgraded
NMC004908,Africa,South Africa,Free,2,0,2,0,0,95,70,App,Downgraded
NMC004909,Africa,Uganda,Free,11,2,1,0,1,24,120,App,Skipped
NMC004910,Africa,Ghana,Pro,16,18,8,1,0,18,1625,API,Renewed
NMC004911,Europe,Netherlands,Free,17,10,4,0,2,4,128,App,Skipped
NMC004912,Africa,Egypt,Free,3,4,2,0,3,49,142,App,Downgraded
NMC004913,Africa,Kenya,Pro,23,15,6,0,1,20,1150,App,Renewed
NMC004914,Africa,Kenya,Pro,7,16,7,0,1,2,1227,App,Downgraded
NMC004915,North America,United States,Pro,14,19,7,0,1,8,1477,API,Renewed
NMC004916,North America,United States,Free,5,10,6,0,1,5,241,App,Skipped
NMC004917,Africa,South Africa,Pro,11,13,10,1,3,9,1886,API,Skipped
NMC004918,Africa,Nigeria,Pro,20,22,5,1,0,5,1631,API,Renewed
NMC004919,North America,United States,Free,6,15,8,0,0,10,262,App,Downgraded
NMC004920,Latin America,Brazil,Pro,32,27,7,0,2,2,1372,App,Renewed
NMC004921,Europe,Germany,Business,31,26,7,0,1,1,4146,API,Renewed
NMC004922,Africa,Tanzania,Pro,10,16,7,0,1,15,1270,App,Renewed
NMC004923,Africa,South Africa,Free,6,7,2,0,1,13,107,API,Downgraded
NMC004924,Latin America,Argentina,Pro,11,17,10,0,0,10,1863,API,Renewed
NMC004925,North America,Mexico,Business,30,28,10,0,1,1,5056,API,Renewed
NMC004926,North America,Canada,Pro,14,24,9,1,2,4,1721,App,Skipped
NMC004927,Africa,Kenya,Free,11,6,5,0,1,19,132,App,Downgraded
NMC004928,Africa,Nigeria,Business,18,28,3,0,2,2,3408,API,Renewed
NMC004929,Africa,Morocco,Free,2,8,1,0,0,7,71,App,Skipped
NMC004930,Africa,Tanzania,Pro,21,19,8,1,3,17,1423,App,Skipped
NMC004931,North America,United States,Business,43,30,7,0,2,2,3013,App,Downgraded
NMC004932,Europe,Spain,Pro,24,20,5,0,1,2,1007,App,Renewed
NMC004933,Oceania,Australia,Free,7,3,4,0,1,33,149,API,Skipped
NMC004934,Africa,Tanzania,Business,44,25,5,0,2,7,4589,API,Renewed
NMC004935,Africa,Uganda,Business,48,15,7,0,0,20,2936,App,Renewed
NMC004936,Latin America,Brazil,Pro,48,16,10,0,1,3,1101,App,Skipped
NMC004937,North America,Canada,Business,48,26,10,0,3,3,5901,App,Renewed
NMC004938,Europe,United Kingdom,Free,12,17,4,0,1,0,144,App,Renewed
NMC004939,Africa,Rwanda,Free,6,10,4,0,3,25,186,App,Renewed
NMC004940,Europe,United Kingdom,Business,25,20,7,0,1,3,3418,API,Renewed
NMC004941,Africa,Uganda,Pro,27,19,6,0,0,6,1787,API,Renewed
NMC004942,Africa,Senegal,Free,6,5,6,0,0,71,93,App,Skipped
NMC004943,Europe,United Kingdom,Free,8,6,3,0,0,5,206,App,Skipped
NMC004944,Africa,Nigeria,Pro,10,19,4,2,1,8,860,App,Downgraded
NMC004945,Latin America,Brazil,Pro,13,20,5,0,0,6,1266,API,Renewed
NMC004946,North America,United States,Free,12,8,5,0,2,12,138,App,Skipped
NMC004947,Africa,Ghana,Business,48,24,4,0,7,5,4089,API,Renewed
NMC004948,Europe,Spain,Business,47,23,10,0,2,3,4916,API,Renewed
NMC004949,Africa,Ghana,Business,33,23,7,0,3,3,2529,App,Renewed
NMC004950,North America,Mexico,Free,6,12,6,0,0,2,316,App,Skipped
NMC004951,Asia,Philippines,Free,5,17,4,0,0,5,309,App,Renewed
NMC004952,Africa,Kenya,Pro,9,18,3,0,4,1,1171,API,Downgraded
NMC004953,North America,United States,Business,12,23,9,0,4,1,3335,App,Renewed
NMC004954,Africa,Kenya,Pro,5,23,9,2,0,7,2070,API,Skipped
NMC004955,Europe,Germany,Free,2,5,5,0,1,25,188,App,Skipped
NMC004956,Africa,Kenya,Pro,23,21,6,0,3,4,1375,App,Downgraded
NMC004957,Europe,Germany,Free,11,17,6,0,2,4,357,App,Renewed
NMC004958,Europe,Sweden,Pro,27,26,7,0,0,4,2232,API,Renewed
NMC004959,North America,United States,Pro,11,16,5,0,0,3,1333,API,Skipped
NMC004960,Europe,Sweden,Pro,25,16,7,0,1,2,2008,API,Renewed
NMC004961,North America,United States,Pro,18,25,7,0,0,6,1716,API,Renewed
NMC004962,Asia,United Arab Emirates,Free,13,15,2,0,0,25,279,App,Skipped
NMC004963,Europe,United Kingdom,Business,18,24,4,1,4,2,2948,App,Skipped
NMC004964,Latin America,Brazil,Free,9,14,3,0,1,8,144,App,Downgraded
NMC004965,Africa,Kenya,Free,6,8,1,0,2,0,87,App,Renewed
NMC004966,North America,United States,Free,12,15,4,0,1,23,383,API,Skipped
NMC004967,North America,Canada,Pro,17,25,9,0,1,1,1884,API,Renewed
NMC004968,Oceania,Australia,Free,6,13,3,0,0,14,166,App,Skipped
NMC004969,Africa,Nigeria,Pro,20,17,6,0,2,12,683,App,Skipped
